L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,14,11,39,1,4,0,4,10,0,39,51,9,14,0,5,4,3,1,2,18,0,55,15,8,0,0,6,6,109,0,0,0,0,0,0,11,43,49,0,2,0
0,14,3,39,1,4,0,4,10,0,35,51,45,14,0,0,2,3,1,2,18,0,55,15,8,0,0,6,13,110,0,0,0,0,0,0,14,43,49,0,2,0
0,14,3,36,1,4,0,4,0,0,34,51,39,11,0,0,6,1,1,2,18,0,55,17,8,7,0,6,13,110,0,0,0,0,0,0,14,43,49,0,2,0
0,14,8,36,1,10,0,0,0,0,33,53,42,16,0,0,6,3,1,2,11,0,55,18,8,7,0,6,9,107,0,0,0,0,0,0,14,1,49,0,2,0
0,14,8,36,1,10,0,0,0,0,39,53,37,15,1,0,2,7,1,2,14,0,60,3,0,7,0,10,9,116,0,1,0,0,0,0,14,1,49,0,2,0
0,14,6,34,0,10,0,0,0,0,46,7,37,15,1,0,0,11,4,2,4,0,60,3,0,7,0,4,9,107,0,1,7,0,0,0,7,1,49,0,2,0
0,14,12,35,37,6,0,0,0,0,46,7,0,19,1,0,8,15,4,2,4,0,60,3,0,7,0,4,13,114,0,1,7,0,0,0,9,1,49,0,2,0
0,14,12,5,37,6,0,6,0,0,42,10,0,25,1,0,8,15,4,2,4,0,60,10,0,7,0,4,4,121,0,1,7,0,0,0,13,0,52,0,2,0
0,14,12,5,48,6,0,6,0,0,45,10,1,28,4,0,1,15,4,2,4,0,61,12,0,7,0,0,4,121,0,0,7,0,0,0,13,0,52,0,2,0
0,7,12,0,48,6,6,6,4,8,49,10,2,21,4,0,1,0,4,2,5,0,61,9,0,0,0,0,4,117,0,0,7,0,0,0,16,0,52,0,2,0
0,7,12,0,57,6,14,6,4,8,53,10,2,21,4,0,0,0,4,2,6,0,57,9,0,0,0,0,4,117,0,0,7,0,0,0,16,0,53,0,2,0
0,7,12,3,57,5,14,49,11,8,57,10,3,22,3,0,0,0,1,0,10,0,57,14,0,0,0,0,0,117,0,0,7,0,0,0,19,0,58,0,2,0
0,7,5,3,65,5,14,49,13,8,54,4,5,22,3,0,0,0,1,0,18,0,57,14,0,0,0,0,41,121,0,0,7,0,0,0,9,0,58,0,2,0
0,7,5,7,65,5,14,49,9,8,51,4,4,22,3,0,0,0,1,0,18,0,57,21,0,0,0,0,41,81,0,0,7,0,0,0,16,0,58,0,2,0
0,7,7,4,65,5,14,49,9,8,45,4,4,22,3,0,0,0,1,0,18,0,57,12,0,0,0,0,41,81,0,0,0,0,0,0,16,0,58,0,2,0
0,7,6,4,20,5,0,43,1,8,42,4,4,22,3,0,0,0,0,0,18,0,61,17,0,0,0,0,41,81,0,0,0,0,0,0,10,0,58,0,2,0
0,7,6,0,20,5,4,43,1,8,42,4,6,24,0,0,0,0,4,0,18,0,61,17,0,0,0,0,44,81,0,30,0,0,0,0,13,0,58,0,2,0
0,7,6,5,24,5,5,43,1,8,39,4,9,24,0,3,2,7,4,0,22,0,61,20,0,0,0,0,44,81,0,30,0,0,0,0,13,0,58,0,2,0
0,11,6,11,24,5,5,50,7,8,39,4,9,24,0,6,2,9,4,0,26,0,61,20,0,0,0,0,44,82,0,30,0,0,0,0,13,0,58,0,2,0
0,11,2,14,4,0,5,50,7,0,39,1,12,22,0,17,0,6,4,0,25,0,61,8,0,0,0,0,3,78,0,30,0,0,0,0,3,0,18,0,0,0
0,14,2,14,4,0,5,50,1,0,36,1,15,22,0,17,1,7,4,0,25,0,59,8,0,0,0,0,3,77,0,30,0,0,0,0,11,5,18,0,0,0
0,14,2,13,7,0,5,50,1,0,36,6,15,22,4,17,5,7,4,0,25,0,50,8,0,0,0,0,3,76,0,30,0,0,0,0,24,5,18,0,0,0
0,14,2,16,3,0,0,50,0,0,36,10,5,22,4,11,14,3,5,0,27,0,48,49,0,0,0,0,3,83,0,0,0,0,0,3,27,5,20,4,0,0
0,18,2,13,3,0,0,7,0,0,36,13,5,22,4,18,13,2,1,0,27,0,48,49,0,0,0,0,0,75,0,0,6,0,0,3,29,0,18,4,0,0
0,18,2,20,3,0,0,7,4,0,36,16,6,22,4,18,4,8,1,0,27,0,48,41,0,0,0,0,0,111,0,0,6,0,0,3,29,0,18,4,0,0
0,18,2,20,0,0,0,7,4,0,38,16,12,21,4,18,4,8,1,0,27,0,51,41,0,0,0,0,1,105,0,0,6,0,0,3,32,0,18,4,0,0
0,18,0,9,3,3,0,7,6,0,38,15,12,17,4,7,5,7,1,0,24,0,51,41,0,0,0,0,1,105,0,0,6,0,0,3,5,0,20,4,0,0
0,18,0,9,3,3,0,3,6,0,31,15,17,21,0,7,9,7,0,0,24,0,51,44,0,0,0,0,1,103,0,0,6,0,0,3,5,0,20,4,0,0
0,18,0,2,8,3,0,6,2,0,21,15,8,23,0,7,4,0,0,0,33,0,51,51,0,0,0,0,1,104,0,0,6,0,0,0,5,0,20,0,0,0
0,11,0,2,8,3,0,6,45,0,21,15,12,23,0,3,0,5,0,0,27,0,52,52,0,0,0,0,1,96,0,0,0,0,0,0,0,0,20,0,0,0
0,11,0,0,15,3,0,6,48,0,27,15,7,33,0,3,0,5,0,0,27,0,15,54,0,0,0,0,1,96,0,0,0,0,0,0,1,0,21,0,0,0
0,11,0,0,15,3,0,4,48,4,26,15,7,25,0,3,4,5,0,0,27,0,15,57,0,0,0,0,0,84,0,0,0,0,0,0,1,0,21,0,0,0
0,11,7,0,7,0,0,4,48,4,20,15,0,25,0,3,4,2,0,0,31,0,15,61,0,0,0,0,0,84,0,0,0,0,0,0,1,0,21,0,0,0
0,11,12,12,8,0,0,4,2,4,21,8,0,28,0,0,0,3,0,0,30,0,14,61,0,0,0,0,0,84,0,0,0,0,0,0,1,0,20,0,0,0
0,11,7,12,8,0,0,4,2,4,51,8,0,24,0,0,0,6,0,0,34,0,14,16,0,0,0,0,0,96,0,0,0,0,0,0,1,0,20,0,0,0
0,11,7,12,1,0,0,1,5,4,48,8,1,26,0,0,0,8,0,0,36,0,14,16,0,0,0,0,0,84,0,0,0,0,0,0,1,0,20,0,0,0
0,17,5,12,1,0,0,1,5,4,48,8,1,26,0,33,0,8,0,0,36,0,14,20,0,0,0,0,0,78,0,0,0,0,0,0,0,0,20,0,0,0
0,18,5,0,1,0,3,1,3,4,48,8,3,22,0,33,1,8,0,0,40,0,14,20,0,0,0,0,0,74,0,0,0,0,0,0,0,0,20,0,0,0
0,18,5,0,1,0,3,1,4,4,48,8,3,25,0,33,1,8,0,0,40,0,11,28,0,0,0,0,0,74,0,0,0,0,0,0,0,5,23,0,0,0
0,18,5,0,0,0,3,1,1,0,47,8,2,24,0,33,3,6,0,0,47,0,6,23,0,0,0,0,0,67,0,0,0,0,0,3,0,5,23,0,0,0
0,18,0,0,0,0,3,1,0,0,47,51,2,24,0,40,6,6,0,0,40,0,6,23,0,0,0,0,0,61,0,0,0,0,0,3,1,5,23,0,0,0
0,18,0,0,1,0,3,1,0,0,34,51,2,22,0,40,3,6,0,0,40,0,6,23,0,0,0,0,0,55,0,0,41,0,0,3,3,0,23,0,0,0
0,18,0,0,1,0,3,1,0,0,34,56,2,10,0,40,1,6,0,0,42,0,6,23,0,0,0,0,0,55,0,0,41,0,0,3,3,0,23,0,0,0
0,18,0,0,1,0,0,0,3,0,34,56,2,10,0,40,1,6,0,0,43,0,4,28,0,7,0,0,0,51,0,0,41,0,0,0,3,0,23,0,0,0
0,18,0,0,1,0,0,0,3,0,34,56,2,10,0,40,0,6,0,0,43,0,4,10,0,7,0,0,0,48,0,0,41,0,0,0,3,0,23,0,0,0
0,18,0,0,0,0,0,0,3,0,34,51,2,8,0,40,0,0,0,0,40,0,4,10,0,7,0,0,0,11,0,0,41,0,0,0,3,0,23,0,0,0
0,18,0,0,0,0,0,0,0,0,33,51,2,8,0,40,0,0,0,0,40,0,4,10,0,7,0,0,0,11,0,0,41,0,0,0,3,0,23,0,0,0
0,18,0,0,0,0,0,0,1,0,33,43,2,8,0,0,5,0,0,0,40,0,0,10,0,7,0,0,0,10,0,0,41,0,0,0,3,0,23,0,0,0
0,18,0,0,7,0,0,0,1,0,33,43,2,8,0,0,5,0,0,0,33,0,0,10,0,7,0,0,0,14,5,0,41,0,0,0,3,0,23,0,0,0
0,7,0,0,7,0,0,0,1,0,33,43,2,8,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,10,5,0,41,0,3,0,3,0,5,0,0,0
0,7,0,0,7,7,0,0,1,0,33,43,0,8,0,0,0,0,0,0,21,0,1,3,0,0,0,0,0,10,5,0,41,0,3,0,3,0,5,0,0,0
0,7,0,0,7,7,0,0,1,0,33,43,0,8,0,0,1,0,0,0,14,0,1,3,0,0,0,0,0,4,5,0,41,0,3,0,3,0,5,0,0,0
0,7,0,0,0,0,0,0,1,0,33,43,0,8,0,0,1,0,0,0,13,0,1,3,0,0,0,0,0,4,8,0,41,0,3,0,3,0,5,0,0,0
0,7,0,0,0,0,0,0,0,0,33,43,0,8,0,0,0,0,0,0,13,0,11,3,0,0,0,0,0,0,8,0,41,0,3,0,3,0,5,0,0,0
0,7,0,0,0,0,0,0,3,0,33,0,0,8,0,0,0,0,3,0,4,0,10,3,0,0,0,0,0,0,3,0,41,0,3,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,3,4,11,0,0,8,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,3,0,41,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,3,4,3,0,0,2,0,0,0,7,3,0,4,0,0,3,0,0,0,0,0,0,3,0,41,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,4,3,0,0,2,0,0,4,7,3,0,4,0,0,3,0,0,0,0,36,0,0,0,41,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,4,3,0,0,2,0,0,4,4,3,0,0,0,0,3,0,0,0,0,36,0,0,4,41,4,0,0,0,0,38,0,0,0
0,7,0,0,0,0,5,0,0,4,3,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,7,0,0,0,0,38,0,0,0
0,7,0,0,0,0,5,0,0,4,3,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,7,0,0,0,0,38,0,0,0
0,7,0,0,0,0,5,0,0,4,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,7,0,0,0,0,38,0,0,0
0,7,0,0,0,0,5,0,0,4,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,7,0,0,0,0,38,0,0,0
0,7,0,0,0,0,5,0,0,4,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,31,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,40,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,40,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
